id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
537,2913,2024-09-03,cancelado,1546.31,site,não
538,2806,2023-05-22,cancelado,302.31,site,não
539,1521,2023-07-10,entregue,1248.77,site,não
540,2865,2024-12-16,entregue,1247.08,site,não
541,561,2024-06-16,entregue,89.84,app,sim
542,549,2023-11-15,entregue,2368.68,marketplace,não
543,996,2024-10-22,devolvido,1742.74,marketplace,não
544,1105,2024-02-09,entregue,1832.71,app,sim
545,2582,2023-05-24,entregue,40.73,marketplace,sim
546,621,2023-11-27,devolvido,1808.5,site,não
547,1100,2023-09-17,entregue,2482.34,marketplace,sim
548,2768,2023-01-24,entregue,2443.96,marketplace,não
549,2965,2023-03-29,entregue,626.54,marketplace,sim
550,2485,2024-03-21,cancelado,1418.86,marketplace,não
551,2328,2023-02-23,devolvido,389.56,site,não
552,384,2023-08-09,cancelado,,app,não
553,444,2023-10-26,entregue,882.1,app,não
554,2902,2024-07-07,entregue,1324.09,site,não
555,2983,2023-10-20,entregue,181.29,app,sim
556,1428,2024-06-05,cancelado,557.53,app,sim
557,2681,2023-11-17,entregue,796.43,marketplace,sim
558,808,2023-11-21,cancelado,1026.19,site,não
559,1833,2023-11-27,entregue,119.15,app,não
560,634,2024-11-03,entregue,1743.97,site,não
561,2875,2023-11-03,em_transito,1078.0,site,não
562,463,2023-11-19,devolvido,6088.01,app,não
563,2136,2023-07-23,entregue,1206.93,site,sim
564,116,2024-07-03,entregue,661.29,site,não
565,1425,2024-03-26,entregue,942.96,marketplace,não
566,1014,2024-08-30,cancelado,423.28,marketplace,não
567,1918,2024-12-18,entregue,1712.86,app,não
568,1743,2024-05-11,devolvido,562.36,marketplace,não
569,622,2023-12-16,entregue,2069.56,site,sim
570,1762,2024-10-24,entregue,201.99,site,não
571,251,2023-05-09,entregue,770.57,marketplace,sim
572,2230,2023-07-15,entregue,1423.83,site,não
573,33,2023-08-18,devolvido,2376.82,marketplace,não
574,475,2024-05-28,cancelado,346.83,app,não
575,1598,2024-09-09,cancelado,2271.28,site,sim
576,580,2023-10-13,entregue,1697.59,site,não
577,213,2024-11-05,entregue,1134.18,app,não
578,2916,2023-05-04,entregue,1588.32,marketplace,sim
579,2499,2024-02-13,cancelado,1034.6,app,sim
580,2791,2023-08-29,entregue,73.14,site,não
581,1154,2024-11-21,entregue,930.39,app,não
582,2845,2023-04-01,entregue,668.18,marketplace,não
583,1879,2023-11-23,entregue,630.82,app,sim
584,2019,2024-08-23,entregue,2363.37,site,sim
585,180,2023-11-23,entregue,105.9,site,sim
586,2296,2023-08-02,entregue,5375.83,marketplace,não
587,833,2023-10-23,entregue,541.33,marketplace,não
588,766,2023-11-19,entregue,652.81,app,sim
589,2070,2024-10-10,devolvido,1706.58,app,sim
590,851,2023-11-16,entregue,1653.78,marketplace,não
591,2124,2024-02-07,entregue,2150.03,marketplace,não
592,2952,2023-05-12,cancelado,2032.78,app,não
593,2695,2024-07-13,entregue,1752.23,app,não
594,72,2024-08-26,entregue,864.66,site,sim
595,470,2024-10-29,cancelado,2201.4,site,não
596,961,2024-03-06,em_transito,972.03,marketplace,não
597,823,2023-04-02,entregue,123.16,site,sim
598,2412,2024-07-20,entregue,1825.98,app,não
599,2178,2023-06-27,entregue,2372.44,marketplace,sim
600,265,2024-09-06,entregue,1856.8,site,sim
601,904,2024-03-03,cancelado,11669.56,app,não
602,2633,2023-11-26,entregue,2488.03,site,não
603,1429,2024-08-08,cancelado,2238.5,app,não
604,16,2023-08-14,em_transito,2162.02,site,sim
605,2789,2023-08-06,cancelado,4045.35,marketplace,não
606,831,2024-09-25,entregue,2522.87,marketplace,não
607,1264,2024-03-08,entregue,2496.78,marketplace,não
608,118,2023-04-17,cancelado,1085.04,app,não
609,2029,2023-05-09,entregue,12252.12,marketplace,sim
610,1772,2024-11-11,entregue,246.82,marketplace,não
611,2621,2024-02-16,entregue,484.67,site,não
612,2831,2024-08-06,entregue,1010.79,marketplace,não
613,1331,2024-07-17,devolvido,1358.31,marketplace,não
614,2379,2023-11-22,entregue,2465.9,marketplace,sim
615,1905,2023-11-27,devolvido,969.05,marketplace,sim
616,2282,2024-06-28,em_transito,13817.61,site,não
617,1806,2023-11-25,entregue,3232.83,app,sim
618,2418,2023-12-27,entregue,1845.78,app,não
619,468,2023-11-12,entregue,168.52,marketplace,não
620,18,2023-07-08,entregue,1768.89,app,sim
621,2299,2024-05-18,entregue,2481.27,app,não
622,579,2023-01-19,cancelado,2196.66,site,sim
623,2637,2024-10-02,entregue,452.16,site,não
624,2710,2023-12-19,em_transito,430.27,site,não
625,864,2024-10-11,entregue,445.33,marketplace,sim
626,2042,2023-01-21,cancelado,2264.61,site,não
627,1064,2024-08-10,entregue,7308.82,app,não
628,102,2023-12-01,entregue,2022.7,app,não
629,2718,2024-01-12,entregue,2273.54,app,sim
630,2224,2023-08-02,entregue,5903.83,app,sim
631,1150,2024-03-15,em_transito,1666.77,marketplace,não
632,2106,2023-10-02,cancelado,762.78,marketplace,não
633,1447,2024-03-15,entregue,6539.12,marketplace,não
634,1605,2024-06-14,entregue,924.83,app,não
635,1495,2023-01-05,em_transito,748.1,marketplace,sim
636,1674,2024-09-16,entregue,12522.25,marketplace,sim
637,2986,2024-09-03,entregue,1352.86,marketplace,não
638,1252,2023-03-03,em_transito,108.75,app,sim
639,1899,2023-01-09,entregue,2296.88,site,não
640,2324,2023-11-15,entregue,1853.61,app,não
641,2418,2024-10-12,entregue,14557.66,app,sim
642,118,2023-11-05,entregue,897.38,app,não
643,2823,2023-01-05,em_transito,87.2,app,sim
644,1277,2023-08-21,entregue,1176.07,site,sim
645,2754,2023-08-18,entregue,2086.12,app,sim
646,2956,2023-04-13,cancelado,1652.35,site,não
647,684,2023-07-09,entregue,6794.9,app,não
648,2736,2024-12-09,entregue,1254.9,site,não
649,2773,2023-10-27,em_transito,671.07,app,não
650,2473,2024-10-02,entregue,830.72,site,sim
651,1247,2024-01-02,cancelado,573.2,app,não
652,1712,2023-07-10,devolvido,6528.13,marketplace,sim
653,1579,2023-11-27,entregue,2081.22,site,não
654,2957,2023-06-20,entregue,280.71,app,não
655,1055,2024-06-07,entregue,1485.21,marketplace,não
656,959,2023-11-27,entregue,1981.55,app,sim
657,1377,2024-03-22,entregue,176.51,marketplace,sim
658,2954,2024-08-27,entregue,12402.89,marketplace,não
659,1716,2024-11-23,em_transito,561.82,site,não
660,2176,2024-06-27,entregue,880.07,site,não
661,2664,2023-05-29,entregue,628.46,app,sim
662,2784,2023-06-29,entregue,357.31,marketplace,não
663,1551,2024-09-12,entregue,1804.29,marketplace,sim
664,1169,2023-07-18,entregue,1776.9,site,não
665,2520,2023-03-28,entregue,12908.43,site,não
666,1982,2023-11-21,entregue,1717.8,site,sim
667,1916,2024-02-04,cancelado,2276.96,app,sim
668,457,2023-05-25,entregue,1866.79,marketplace,não
669,2534,2023-04-11,entregue,6257.52,marketplace,não
670,1814,2024-04-16,cancelado,311.35,app,sim
671,2105,2024-05-14,entregue,4734.25,site,não
672,2986,2023-11-28,entregue,707.19,site,sim
673,728,2023-11-25,cancelado,632.77,marketplace,não
674,873,2023-11-14,entregue,166.57,marketplace,não
675,1854,2023-02-18,entregue,147.38,site,sim
676,843,2024-12-02,entregue,889.52,marketplace,não
677,2964,2024-03-10,entregue,1147.48,marketplace,não
678,2724,2023-06-26,cancelado,1883.35,site,sim
679,1538,2023-11-18,entregue,37.22,app,sim
680,693,2023-08-30,entregue,1388.93,site,sim
681,2753,2023-05-05,cancelado,1045.35,marketplace,não
682,2202,2024-11-14,entregue,2347.88,marketplace,não
683,1559,2024-04-22,entregue,10743.25,marketplace,não
684,755,2023-11-01,entregue,664.74,app,não
685,1942,2024-04-12,entregue,932.0,site,não
686,2750,2024-09-13,entregue,565.23,app,sim
687,452,2024-08-21,entregue,2002.41,site,sim
688,1489,2024-04-28,entregue,992.03,site,sim
689,1753,2023-08-30,entregue,317.33,app,não
690,1701,2024-03-11,entregue,362.15,site,não
691,1805,2023-01-26,entregue,542.46,app,sim
692,2150,2023-10-21,cancelado,375.28,site,não
693,1183,2023-03-12,entregue,995.73,app,não
694,839,2023-01-01,em_transito,302.81,app,não
695,397,2023-06-28,entregue,5931.6,marketplace,sim
696,2462,2024-06-28,entregue,2221.32,marketplace,não
697,1026,2024-01-22,em_transito,987.12,marketplace,não
698,90,2024-07-18,cancelado,601.38,marketplace,sim
699,1993,2024-10-18,entregue,590.72,site,não
700,2362,2023-05-29,entregue,1663.46,marketplace,sim
701,1571,2023-08-17,entregue,2272.37,app,sim
702,2809,2023-04-07,entregue,450.74,site,não
703,509,2023-01-21,entregue,1470.97,site,não
704,219,2024-05-06,entregue,1830.87,app,não
705,1033,2024-05-03,entregue,1138.53,app,não
706,553,2023-11-04,entregue,2138.56,site,não
707,1458,2023-04-08,entregue,10112.19,marketplace,não
708,39,2024-05-19,entregue,1721.24,site,não
709,1665,2023-04-07,cancelado,1864.72,app,não
710,1502,2024-04-04,cancelado,11422.77,site,sim
711,2494,2024-05-14,entregue,249.04,marketplace,não
712,2826,2024-10-25,devolvido,162.27,marketplace,não
713,2858,2023-11-25,entregue,1614.47,site,não
714,2799,2023-04-28,entregue,14763.21,app,sim
715,992,2023-11-20,entregue,1458.64,marketplace,não
716,2824,2023-02-27,entregue,433.46,site,não
717,2114,2024-05-30,entregue,1070.11,site,não
718,2786,2024-08-23,cancelado,335.45,marketplace,não
719,893,2023-06-07,em_transito,1949.67,site,não
720,1116,2023-11-20,entregue,13268.48,marketplace,sim
721,1041,2024-03-07,em_transito,292.55,site,não
722,770,2023-02-08,entregue,1006.06,site,não
723,1058,2023-11-07,cancelado,651.67,marketplace,sim
724,892,2024-09-09,entregue,1936.38,site,não
725,2710,2024-09-28,entregue,1088.76,site,não
726,2373,2023-05-19,cancelado,1419.14,marketplace,não
727,721,2024-04-16,entregue,2233.33,app,sim
728,381,2024-06-04,cancelado,3489.84,site,não
729,1757,2024-05-04,entregue,1212.69,marketplace,sim
730,46,2023-07-04,entregue,453.98,app,sim
731,1108,2023-11-20,devolvido,2103.53,marketplace,sim
732,1687,2023-09-09,cancelado,6791.25,site,sim
733,2230,2023-11-26,entregue,445.44,app,não
734,1109,2024-11-15,entregue,4552.9,site,não
735,30,2023-11-12,cancelado,2346.81,app,sim
736,1745,2023-12-11,entregue,12139.25,app,sim
737,1440,2024-07-06,cancelado,2246.22,marketplace,não
738,2607,2023-11-29,entregue,1570.27,site,não
739,1580,2024-11-14,cancelado,523.1,site,não
740,743,2024-08-30,entregue,2393.32,site,sim
741,1564,2024-11-10,entregue,11742.83,app,não
742,2201,2024-08-05,entregue,191.6,app,não
743,786,2023-01-17,cancelado,11859.9,marketplace,sim
744,2585,2023-10-29,entregue,1693.17,site,não
745,1680,2023-11-04,entregue,1523.13,marketplace,não
746,1936,2024-06-23,entregue,1837.19,app,não
747,1483,2023-06-29,entregue,1418.19,app,não
748,548,2023-12-18,entregue,534.38,site,não
749,1423,2024-07-26,em_transito,1321.96,marketplace,não
750,1115,2024-05-06,devolvido,644.38,marketplace,não
751,1729,2023-08-03,entregue,2103.58,app,não
752,1060,2024-07-16,cancelado,122.96,marketplace,não
753,1123,2024-06-04,cancelado,708.69,app,sim
754,2643,2024-01-22,em_transito,6730.64,marketplace,não
755,1058,2024-02-23,entregue,1759.69,marketplace,não
756,1775,2023-03-29,entregue,2273.22,app,sim
757,881,2023-09-24,entregue,861.7,marketplace,não
758,1771,2023-01-01,entregue,1277.8,marketplace,não
759,1575,2023-10-27,cancelado,476.33,app,sim
760,1508,2024-10-17,entregue,839.34,app,não
761,1140,2023-01-18,entregue,12924.65,marketplace,não
762,1985,2023-02-16,devolvido,11366.15,site,sim
763,2298,2024-04-27,entregue,444.51,marketplace,sim
764,1232,2023-05-14,entregue,2159.64,app,não
765,2891,2024-03-14,entregue,959.69,marketplace,não
766,293,2023-09-13,entregue,1445.24,marketplace,não
767,2291,2024-11-18,entregue,1295.01,app,sim
768,347,2023-11-03,entregue,1514.67,site,sim
769,2657,2023-10-29,em_transito,12964.99,marketplace,sim
770,2901,2023-12-25,entregue,7385.3,marketplace,não
771,1700,2023-07-18,entregue,1709.61,marketplace,sim
772,1651,2024-09-04,cancelado,1805.27,app,sim
773,2762,2023-07-20,entregue,1708.68,site,sim
774,196,2023-08-14,entregue,2169.98,site,não
775,709,2023-05-20,entregue,999.26,app,não
776,2087,2024-07-21,entregue,1965.38,marketplace,não
777,2512,2023-10-21,entregue,4636.27,marketplace,não
778,2407,2023-07-14,cancelado,13233.58,app,não
779,984,2024-04-21,entregue,4580.19,app,sim
780,1967,2023-12-30,entregue,6954.71,site,sim
781,1299,2023-08-01,entregue,1483.25,marketplace,não
782,191,2023-10-12,entregue,1040.33,marketplace,não
783,615,2023-10-25,entregue,633.09,marketplace,não
784,2682,2024-01-10,entregue,524.7,site,não
785,1761,2024-10-08,em_transito,1687.63,marketplace,sim
786,1066,2024-08-07,entregue,178.03,marketplace,sim
787,2727,2024-03-07,entregue,1732.9,site,não
788,1635,2023-03-24,entregue,1716.63,site,sim
789,1835,2023-10-11,entregue,5023.4,app,sim
790,381,2024-10-25,entregue,4569.63,app,não
791,1638,2024-01-28,devolvido,10768.46,marketplace,sim
792,546,2023-12-18,entregue,71.44,marketplace,não
793,2943,2023-08-27,entregue,1833.09,marketplace,não
794,1732,2023-01-18,entregue,1218.51,app,sim
795,716,2023-03-10,cancelado,1474.87,app,não
796,1541,2023-11-16,entregue,631.78,app,não
797,1038,2024-05-27,entregue,1154.36,app,não
798,11,2024-09-12,entregue,71.22,app,não
799,682,2023-08-20,entregue,587.38,marketplace,não
800,2794,2024-02-21,entregue,2171.65,app,não
801,835,2023-11-07,entregue,1695.56,app,sim
802,1532,2024-03-04,entregue,223.98,app,sim
803,2160,2024-01-09,entregue,323.75,marketplace,não
804,2551,2023-03-01,entregue,1773.53,marketplace,não
805,700,2024-07-21,cancelado,2103.57,app,não
806,1888,2024-09-27,cancelado,537.67,site,não
807,1275,2024-08-08,entregue,1799.7,site,sim
808,804,2023-03-08,devolvido,3241.64,app,sim
809,709,2023-06-10,entregue,2194.46,site,não
810,992,2023-02-23,cancelado,280.96,marketplace,sim
811,1935,2023-10-30,entregue,6322.87,site,sim
812,2627,2023-07-20,em_transito,822.2,site,sim
813,1259,2024-04-05,entregue,1689.15,app,sim
814,1669,2024-07-16,entregue,802.77,app,não
815,2900,2023-11-09,em_transito,779.83,app,não
816,753,2023-04-11,entregue,1546.27,site,não
817,626,2023-11-10,entregue,1556.77,marketplace,não
818,1718,2024-12-12,entregue,10505.31,marketplace,sim
819,2877,2024-10-13,cancelado,4125.85,site,não
820,2194,2024-05-30,entregue,1713.92,site,não
821,2614,2024-10-27,devolvido,8742.97,app,não
822,2168,2023-10-05,entregue,,app,sim
823,1415,2023-05-23,cancelado,1594.38,marketplace,não
824,2017,2023-05-16,entregue,151.42,marketplace,sim
825,191,2024-11-07,em_transito,690.31,app,sim
826,528,2023-07-15,entregue,331.58,marketplace,não
827,1371,2023-02-15,entregue,2316.0,app,não
828,604,2024-06-12,entregue,6011.5,app,sim
829,746,2024-03-04,devolvido,13352.93,app,sim
830,1635,2024-09-13,entregue,1461.54,app,sim
831,2059,2024-08-21,entregue,998.59,marketplace,não
832,385,2023-12-04,devolvido,1095.6,marketplace,sim
833,2016,2024-06-06,cancelado,970.86,app,não
834,2513,2023-09-01,cancelado,1657.73,site,sim
835,566,2023-01-24,em_transito,2004.43,site,não
836,38,2024-05-08,entregue,11421.93,marketplace,não
837,2366,2023-08-08,entregue,5274.43,marketplace,não
838,2135,2023-11-27,entregue,446.17,marketplace,não
839,301,2023-05-05,entregue,148.02,app,não
840,525,2024-08-25,devolvido,2394.56,app,não
841,231,2023-12-06,entregue,1654.04,marketplace,não
842,2280,2024-06-06,entregue,9588.45,marketplace,não
843,1359,2024-11-07,entregue,441.99,site,não
844,2191,2023-06-12,cancelado,2255.64,marketplace,não
845,895,2024-01-18,entregue,2248.75,site,não
846,2980,2024-03-08,em_transito,9767.51,app,não
847,1636,2024-07-18,entregue,4397.61,site,sim
848,2355,2023-05-31,entregue,1601.36,site,sim
849,1412,2024-12-27,entregue,7792.72,app,não
850,2903,2023-10-11,em_transito,188.99,site,não
851,1581,2023-06-10,entregue,11528.89,app,não
852,2528,2024-03-10,entregue,1033.46,app,não
853,1468,2024-03-22,devolvido,1540.1,app,não
854,974,2023-01-09,entregue,540.17,site,não
855,250,2024-02-10,devolvido,1744.99,site,não
856,2672,2023-06-26,entregue,8102.72,app,não
857,881,2024-11-09,cancelado,972.48,marketplace,não
858,2130,2024-03-22,em_transito,2017.03,marketplace,não
859,1125,2023-11-07,em_transito,1397.27,site,sim
860,898,2023-09-05,cancelado,1331.65,app,não
861,428,2023-12-01,entregue,2205.46,app,sim
862,1610,2023-11-29,entregue,690.29,app,não
863,2593,2024-05-22,entregue,5324.99,site,sim
864,1225,2023-03-06,entregue,408.3,site,não
865,1675,2024-10-03,cancelado,1268.24,marketplace,não
866,351,2024-01-01,cancelado,2128.98,app,não
867,2282,2023-01-21,entregue,5140.37,marketplace,sim
868,1583,2023-09-24,em_transito,945.83,site,não
869,1182,2023-01-03,entregue,1948.6,app,sim
870,1407,2023-11-26,entregue,14103.3,marketplace,não
871,1980,2023-03-12,entregue,1729.34,site,sim
872,2475,2023-12-14,entregue,710.71,site,não
873,2757,2024-06-13,entregue,1438.8,marketplace,sim
874,1436,2023-11-23,devolvido,1219.08,marketplace,não
875,2510,2024-12-26,entregue,785.62,site,não
876,1929,2023-04-15,devolvido,2007.74,app,sim
877,11,2023-09-30,devolvido,162.81,marketplace,não
878,988,2023-04-26,entregue,1496.54,app,não
879,2720,2023-11-04,entregue,1171.99,app,não
880,2518,2023-09-04,cancelado,2239.24,marketplace,sim
881,547,2024-01-10,em_transito,5383.11,app,sim
882,1108,2024-10-11,entregue,1001.96,app,sim
883,1916,2024-11-12,entregue,2155.94,app,não
884,1432,2024-11-21,entregue,2420.88,marketplace,sim
885,1235,2024-01-06,entregue,1039.7,marketplace,sim
886,2175,2023-09-26,cancelado,1044.05,marketplace,sim
887,2684,2024-10-15,entregue,772.44,app,não
888,2429,2024-03-31,cancelado,658.58,marketplace,não
889,2004,2024-12-11,em_transito,337.48,site,sim
890,1393,2024-06-14,entregue,2348.91,marketplace,não
891,152,2023-01-27,entregue,989.11,site,sim
892,2523,2024-11-05,entregue,117.11,site,não
893,2647,2023-02-04,cancelado,469.9,app,não
894,401,2024-12-21,entregue,2001.37,site,não
895,2723,2024-08-22,entregue,1701.83,app,não
896,1755,2023-09-03,devolvido,1995.09,app,não
897,187,2024-04-10,entregue,1359.68,site,sim
898,876,2023-12-20,cancelado,1541.87,site,sim
899,2473,2023-11-14,entregue,795.1,site,não
900,2755,2023-11-18,cancelado,11044.11,app,não
901,257,2023-10-02,entregue,11630.84,marketplace,não
902,2721,2023-11-15,cancelado,12166.59,marketplace,não
903,1495,2023-06-07,devolvido,1298.76,app,não
904,2742,2024-04-27,cancelado,2005.8,marketplace,sim
905,2143,2024-08-20,cancelado,341.85,site,sim
906,681,2023-11-21,entregue,2170.84,marketplace,não
907,444,2024-10-19,entregue,2446.77,marketplace,não
908,1254,2023-11-23,em_transito,1584.07,app,sim
909,2868,2024-01-19,cancelado,722.01,marketplace,não
910,400,2024-12-05,entregue,1918.35,marketplace,não
911,1565,2023-07-12,entregue,386.63,marketplace,sim
912,2636,2024-12-07,cancelado,2098.63,marketplace,não
913,409,2023-10-14,em_transito,672.62,app,não
914,306,2024-06-18,entregue,5192.83,site,não
915,456,2023-06-23,entregue,991.24,marketplace,sim
916,1618,2024-04-24,cancelado,8808.64,app,não
917,1980,2024-07-10,cancelado,961.72,site,não
918,1980,2024-05-09,devolvido,1602.18,marketplace,sim
919,604,2023-11-18,devolvido,6223.9,marketplace,sim
920,2053,2024-08-11,cancelado,2218.54,site,não
921,1219,2024-02-15,entregue,1184.15,app,sim
922,1644,2023-11-23,cancelado,9333.78,marketplace,sim
923,1025,2024-08-05,cancelado,1884.2,site,não
924,536,2024-11-08,cancelado,1502.57,site,não
925,284,2024-01-18,entregue,493.94,marketplace,não
926,1603,2023-01-12,entregue,321.13,app,sim
927,2451,2024-02-12,cancelado,2190.33,marketplace,não
928,15,2023-04-26,entregue,2325.18,app,sim
929,1866,2023-10-10,entregue,2166.15,marketplace,não
930,1508,2024-05-30,entregue,,app,não
931,1484,2023-12-01,entregue,865.04,site,sim
