id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao
458,3195,41,2465,4,Superou minhas expectativas!,2023-12-07
459,14030,94,958,4,Entrega rápida e produto conforme descrito.,2023-05-29
460,2460,81,1913,5,Superou minhas expectativas!,2023-11-23
461,12980,162,2903,2,Produto veio com defeito.,2024-05-23
462,11993,136,54,2,,2024-10-05
463,1700,20,864,4,Entrega rápida e produto conforme descrito.,2024-12-23
464,5438,17,839,4,"Produto excelente, chegou antes do prazo!",2024-12-03
465,9514,193,2188,2,Veio diferente do anunciado.,2023-08-01
466,1775,62,1370,4,Muito satisfeito com a compra.,2024-10-11
467,9474,55,1162,5,"Qualidade ótima, recomendo.",2023-07-28
468,1166,138,2031,2,Qualidade abaixo do esperado.,2023-05-06
469,1491,138,889,4,,2024-09-15
470,12405,123,2459,4,"Qualidade ótima, recomendo.",2024-06-21
471,4794,1,640,3,"Nada de especial, mas funciona.",2023-05-29
472,14884,146,2908,4,Superou minhas expectativas!,2023-03-12
473,13371,189,1468,1,Produto veio com defeito.,2023-12-15
474,8551,82,2510,3,"Entrega no prazo, produto regular.",2023-03-28
475,8812,101,652,4,Muito satisfeito com a compra.,2023-06-24
476,10740,29,1495,4,"Produto excelente, chegou antes do prazo!",2024-04-28
477,9227,172,1346,3,"Nada de especial, mas funciona.",2023-11-18
478,3200,3,2150,4,Superou minhas expectativas!,2023-12-09
479,3569,41,582,5,,2023-09-25
480,2009,123,1479,5,"Qualidade ótima, recomendo.",2023-04-23
481,2707,178,475,4,"Produto excelente, chegou antes do prazo!",2024-08-25
482,306,93,2453,5,"Produto excelente, chegou antes do prazo!",2024-06-13
483,1561,96,2358,1,Demorou muito para chegar.,2023-03-25
484,508,83,1454,2,Demorou muito para chegar.,2023-08-17
485,4949,12,205,4,"Produto excelente, chegou antes do prazo!",2023-09-09
486,13971,188,2586,2,"Não recomendo, péssima experiência.",2023-11-24
487,7568,196,2519,5,"Produto excelente, chegou antes do prazo!",2023-08-29
488,10064,9,2672,4,Superou minhas expectativas!,2023-12-07
489,13303,158,1076,3,"Produto ok, dentro do esperado.",2024-06-16
490,13890,189,696,5,Superou minhas expectativas!,2024-06-09
491,2305,71,1425,3,,2024-07-06
492,12812,92,2204,4,"Qualidade ótima, recomendo.",2023-09-25
493,14909,160,2691,5,Muito satisfeito com a compra.,2023-05-18
494,1745,25,1283,4,"Qualidade ótima, recomendo.",2023-10-17
495,12852,199,846,5,,2023-03-22
496,6811,152,435,4,Superou minhas expectativas!,2024-06-14
497,3739,159,2433,2,Demorou muito para chegar.,2024-01-30
498,11238,42,23,5,Entrega rápida e produto conforme descrito.,2023-10-11
499,4741,33,759,3,"Nada de especial, mas funciona.",2024-03-29
500,13142,199,2226,3,,2024-11-06
501,14990,27,1499,5,Superou minhas expectativas!,2023-11-24
502,6638,152,600,2,,2024-12-10
503,6295,127,2784,3,"Entrega no prazo, produto regular.",2023-08-16
504,766,192,293,3,"Produto ok, dentro do esperado.",2023-10-29
505,8160,102,1426,2,Produto veio com defeito.,2024-10-02
506,5420,137,238,3,"Produto ok, dentro do esperado.",2023-12-15
507,3328,82,362,3,"Entrega no prazo, produto regular.",2024-08-10
508,786,134,1066,5,,2024-09-12
509,10285,70,414,5,"Produto excelente, chegou antes do prazo!",2023-06-26
510,10792,104,1450,4,"Produto excelente, chegou antes do prazo!",2023-02-28
511,9678,38,1779,4,Entrega rápida e produto conforme descrito.,2024-12-22
512,2006,31,2200,1,Veio diferente do anunciado.,2023-06-12
513,611,122,2621,5,"Qualidade ótima, recomendo.",2024-02-19
514,6618,132,836,2,Veio diferente do anunciado.,2023-05-25
515,11870,146,2345,4,Superou minhas expectativas!,2023-05-11
516,3969,130,2511,5,"Produto excelente, chegou antes do prazo!",2023-10-27
517,10488,135,1539,4,"Produto excelente, chegou antes do prazo!",2023-12-03
518,2317,135,2463,5,Muito satisfeito com a compra.,2024-12-28
519,1425,129,1247,2,Veio diferente do anunciado.,2024-05-12
520,6343,115,1671,5,Entrega rápida e produto conforme descrito.,2024-01-07
521,8523,165,2484,4,,2023-04-24
522,2945,95,2445,3,,2023-05-12
523,10394,52,1299,4,,2023-12-05
524,1042,136,601,4,"Produto excelente, chegou antes do prazo!",2023-12-13
525,8972,53,1394,2,,2024-02-18
526,13427,143,2176,4,"Qualidade ótima, recomendo.",2023-11-16
527,1979,16,2981,4,"Produto excelente, chegou antes do prazo!",2024-05-27
528,4153,149,490,5,Muito satisfeito com a compra.,2024-04-30
529,2171,24,2351,3,,2023-04-01
530,5951,46,1597,5,"Qualidade ótima, recomendo.",2024-08-04
531,4873,10,101,4,Entrega rápida e produto conforme descrito.,2023-10-28
532,11885,188,66,1,Demorou muito para chegar.,2024-09-14
533,6172,123,1778,2,Qualidade abaixo do esperado.,2023-03-29
534,8536,45,1079,5,,2024-01-07
535,509,154,1468,1,Veio diferente do anunciado.,2023-12-25
536,2453,49,2056,2,,2024-04-11
537,1144,10,1036,1,"Não recomendo, péssima experiência.",2023-11-21
538,8107,113,200,3,,2023-02-22
539,565,78,1425,4,Entrega rápida e produto conforme descrito.,2024-04-16
540,9504,36,1532,5,"Qualidade ótima, recomendo.",2024-07-18
541,13194,74,1236,3,"Produto ok, dentro do esperado.",2024-02-09
542,13932,83,1120,3,,2024-06-16
543,13047,118,2572,3,"Entrega no prazo, produto regular.",2024-12-16
544,9852,3,1964,4,Entrega rápida e produto conforme descrito.,2024-11-12
545,13960,51,1274,3,,2023-11-17
546,5405,70,1772,4,Entrega rápida e produto conforme descrito.,2024-12-23
547,8329,196,514,5,Superou minhas expectativas!,2024-12-27
548,10934,187,2815,4,"Produto excelente, chegou antes do prazo!",2023-07-20
549,7608,24,1866,5,Entrega rápida e produto conforme descrito.,2023-07-30
550,12256,189,2532,4,,2024-12-23
551,7100,76,1505,4,Superou minhas expectativas!,2023-09-12
552,3393,81,2816,5,Muito satisfeito com a compra.,2023-09-14
553,7733,135,2976,2,"Não recomendo, péssima experiência.",2023-01-26
554,6281,138,2591,4,Superou minhas expectativas!,2024-02-01
555,9960,178,2829,5,Superou minhas expectativas!,2024-06-13
556,6267,18,419,5,"Qualidade ótima, recomendo.",2024-07-28
557,14147,62,2748,1,Produto veio com defeito.,2024-12-31
558,13940,189,495,5,"Produto excelente, chegou antes do prazo!",2023-07-23
559,1739,63,2458,4,Muito satisfeito com a compra.,2024-11-16
560,11101,163,2198,2,Demorou muito para chegar.,2024-09-27
561,4449,173,897,5,Entrega rápida e produto conforme descrito.,2023-10-11
562,4441,79,1150,3,"Entrega no prazo, produto regular.",2023-06-03
563,5027,17,2297,3,"Entrega no prazo, produto regular.",2023-10-21
564,1463,164,432,3,"Nada de especial, mas funciona.",2024-09-24
565,1634,51,559,3,"Entrega no prazo, produto regular.",2024-09-01
566,6229,68,1466,4,,2023-08-31
567,10888,144,1701,5,Superou minhas expectativas!,2023-03-08
568,5097,36,1674,4,,2024-07-12
569,3532,94,2593,4,Superou minhas expectativas!,2024-12-30
570,11087,126,2909,5,Muito satisfeito com a compra.,2023-02-27
571,11540,186,2789,1,Veio diferente do anunciado.,2023-11-15
572,3927,76,725,3,,2024-12-04
573,5457,105,1705,3,"Produto ok, dentro do esperado.",2024-12-31
574,12968,79,600,1,"Não recomendo, péssima experiência.",2023-06-07
575,952,9,139,2,"Não recomendo, péssima experiência.",2024-05-15
576,7555,162,1971,4,,2023-11-26
577,4671,103,1290,5,Muito satisfeito com a compra.,2023-11-10
578,2257,187,1072,5,Superou minhas expectativas!,2024-08-17
579,9088,130,1542,4,"Produto excelente, chegou antes do prazo!",2024-07-15
580,7410,186,1481,5,"Produto excelente, chegou antes do prazo!",2023-01-29
581,10430,108,2184,5,"Produto excelente, chegou antes do prazo!",2024-01-25
582,9002,67,701,3,"Produto ok, dentro do esperado.",2024-02-27
583,8052,43,1546,1,,2024-03-17
584,9771,5,481,5,Entrega rápida e produto conforme descrito.,2024-11-08
585,14855,110,1915,2,Qualidade abaixo do esperado.,2023-04-12
586,11954,108,2644,3,"Nada de especial, mas funciona.",2023-12-18
587,6831,16,2769,3,"Nada de especial, mas funciona.",2023-08-25
588,7251,153,1605,5,"Produto excelente, chegou antes do prazo!",2024-09-20
589,14422,54,2156,3,"Entrega no prazo, produto regular.",2023-04-26
590,2836,61,782,4,Superou minhas expectativas!,2024-10-17
591,11164,3,1158,5,Entrega rápida e produto conforme descrito.,2023-12-23
592,10822,30,251,3,"Entrega no prazo, produto regular.",2024-01-05
593,3695,198,2418,3,,2024-10-13
594,5539,81,144,5,"Qualidade ótima, recomendo.",2023-10-28
595,11561,41,1961,4,Muito satisfeito com a compra.,2024-01-13
596,1185,33,567,1,,2024-12-30
597,2215,92,1221,2,"Não recomendo, péssima experiência.",2023-04-17
598,8604,176,1554,3,,2024-04-29
599,9813,139,1532,4,,2023-02-21
600,6301,15,1815,4,"Qualidade ótima, recomendo.",2023-08-12
601,2763,103,2238,5,Muito satisfeito com a compra.,2024-02-05
602,4484,32,2874,5,,2023-11-12
603,117,199,1104,3,"Produto ok, dentro do esperado.",2023-04-27
604,12176,103,834,2,"Não recomendo, péssima experiência.",2024-04-08
605,13957,11,253,4,,2023-09-06
606,5136,59,352,3,,2024-08-22
607,13500,99,1157,5,"Qualidade ótima, recomendo.",2024-05-26
608,6989,54,2679,1,,2023-09-15
609,8606,114,2487,1,,2023-10-26
610,9408,169,1053,4,Superou minhas expectativas!,2023-04-15
611,5342,12,668,5,"Qualidade ótima, recomendo.",2023-10-11
612,9290,61,281,1,Demorou muito para chegar.,2024-03-22
613,6732,87,1186,2,"Não recomendo, péssima experiência.",2023-12-03
614,13991,12,1918,4,"Produto excelente, chegou antes do prazo!",2023-06-20
615,3177,114,1235,1,,2024-10-30
616,1409,77,2278,4,Muito satisfeito com a compra.,2024-09-12
617,9038,190,1166,5,Entrega rápida e produto conforme descrito.,2024-02-23
618,7649,4,2189,4,"Qualidade ótima, recomendo.",2023-08-29
619,5811,116,2586,2,Qualidade abaixo do esperado.,2024-06-27
620,1504,187,584,5,Entrega rápida e produto conforme descrito.,2024-10-01
621,3844,120,1273,4,Superou minhas expectativas!,2023-05-30
622,10288,21,734,5,Muito satisfeito com a compra.,2024-02-11
623,621,138,2299,2,Qualidade abaixo do esperado.,2024-06-10
624,12274,120,2386,5,Entrega rápida e produto conforme descrito.,2023-01-19
625,10789,115,77,4,Muito satisfeito com a compra.,2023-02-15
626,817,104,626,1,Produto veio com defeito.,2023-11-28
627,13837,109,2202,2,Veio diferente do anunciado.,2023-12-23
628,13407,80,139,2,Demorou muito para chegar.,2024-04-30
629,12837,1,2138,1,Produto veio com defeito.,2023-09-02
630,10540,89,1744,4,,2024-12-20
631,14766,175,391,5,Superou minhas expectativas!,2024-01-17
632,206,8,911,5,Superou minhas expectativas!,2024-05-10
633,9233,25,2250,3,"Produto ok, dentro do esperado.",2023-03-18
634,11211,70,898,4,Entrega rápida e produto conforme descrito.,2024-05-31
635,10170,31,1787,4,"Produto excelente, chegou antes do prazo!",2023-12-22
636,2456,189,2741,5,Superou minhas expectativas!,2024-06-12
637,2681,48,1466,5,Entrega rápida e produto conforme descrito.,2024-01-20
638,5553,85,428,2,Demorou muito para chegar.,2024-12-25
639,6613,22,2933,5,Muito satisfeito com a compra.,2023-05-21
640,3615,157,1306,5,"Produto excelente, chegou antes do prazo!",2023-09-15
641,2461,16,2788,5,"Produto excelente, chegou antes do prazo!",2023-05-04
642,9211,22,752,4,"Qualidade ótima, recomendo.",2023-12-31
643,8395,193,784,4,Superou minhas expectativas!,2024-03-27
644,13417,75,648,4,,2024-01-03
645,645,165,2754,1,"Não recomendo, péssima experiência.",2023-08-30
646,1473,44,1766,5,"Produto excelente, chegou antes do prazo!",2023-09-08
647,5202,131,516,5,"Qualidade ótima, recomendo.",2024-10-18
648,3000,101,1768,5,Muito satisfeito com a compra.,2024-01-04
649,8967,137,1789,5,"Qualidade ótima, recomendo.",2023-12-27
650,13977,96,1124,4,,2024-05-16
651,14369,127,2715,4,"Qualidade ótima, recomendo.",2024-12-29
652,5379,50,732,5,"Qualidade ótima, recomendo.",2024-02-21
653,9370,112,675,2,Veio diferente do anunciado.,2024-03-26
654,11105,181,2986,3,"Nada de especial, mas funciona.",2023-09-24
655,5181,158,2134,5,Superou minhas expectativas!,2023-08-18
656,7135,3,1478,4,Muito satisfeito com a compra.,2023-08-20
657,12312,95,2138,5,Superou minhas expectativas!,2023-10-16
658,10094,175,2655,4,Superou minhas expectativas!,2024-01-07
659,7121,66,368,5,Muito satisfeito com a compra.,2023-05-17
660,11703,77,1286,4,Muito satisfeito com a compra.,2023-07-07
661,715,156,992,5,"Qualidade ótima, recomendo.",2024-01-03
662,3865,52,524,1,Produto veio com defeito.,2024-01-30
663,9112,74,961,4,Entrega rápida e produto conforme descrito.,2023-10-28
664,5949,68,1237,4,Superou minhas expectativas!,2023-02-22
665,13281,140,2304,3,,2023-08-22
666,5440,124,212,3,"Produto ok, dentro do esperado.",2023-08-20
667,5867,182,346,5,Muito satisfeito com a compra.,2024-11-01
668,1839,52,241,2,Qualidade abaixo do esperado.,2023-09-29
669,5365,51,1536,1,,2023-10-13
670,5910,164,226,4,"Qualidade ótima, recomendo.",2023-09-23
671,10617,79,900,1,Veio diferente do anunciado.,2024-03-01
672,7171,176,1103,5,Entrega rápida e produto conforme descrito.,2023-05-08
673,1268,81,2142,1,Qualidade abaixo do esperado.,2023-07-10
674,9270,52,2344,3,"Produto ok, dentro do esperado.",2024-04-02
675,14204,103,2809,3,,2024-06-28
676,11458,177,1462,4,Superou minhas expectativas!,2024-08-06
677,2610,30,2855,5,Muito satisfeito com a compra.,2023-12-01
678,13910,188,391,2,"Não recomendo, péssima experiência.",2024-04-30
679,3359,118,1209,2,,2023-03-29
680,1952,4,2899,3,"Produto ok, dentro do esperado.",2023-12-27
681,13677,146,2728,5,Muito satisfeito com a compra.,2023-03-06
682,9454,114,1293,3,,2024-07-31
683,11592,130,2199,3,"Nada de especial, mas funciona.",2024-04-21
684,4879,104,879,3,,2023-06-01
685,14819,121,2400,5,Muito satisfeito com a compra.,2023-07-20
686,2151,91,1311,5,Muito satisfeito com a compra.,2024-04-03
687,14978,44,422,4,Muito satisfeito com a compra.,2024-11-22
688,10409,53,2416,4,,2023-06-03
689,35,94,1114,5,Entrega rápida e produto conforme descrito.,2023-12-10
690,7520,15,2098,5,Entrega rápida e produto conforme descrito.,2023-03-06
691,7836,67,1028,3,,2024-07-15
692,1448,129,475,4,"Produto excelente, chegou antes do prazo!",2024-03-29
693,5465,76,915,3,,2024-05-01
694,6157,187,1665,5,Superou minhas expectativas!,2023-10-17
695,13935,136,1202,5,Entrega rápida e produto conforme descrito.,2023-09-02
696,12676,60,2507,5,"Qualidade ótima, recomendo.",2024-06-26
697,2091,130,1869,4,Entrega rápida e produto conforme descrito.,2024-01-14
698,13472,8,46,5,"Qualidade ótima, recomendo.",2023-12-04
699,2041,50,2562,5,Muito satisfeito com a compra.,2024-03-03
700,3285,122,2713,5,Entrega rápida e produto conforme descrito.,2023-03-16
701,3983,194,1493,1,Qualidade abaixo do esperado.,2023-08-13
702,5805,2,2055,5,Muito satisfeito com a compra.,2023-05-25
703,6635,42,2975,5,Superou minhas expectativas!,2024-08-11
704,5633,89,1610,4,Muito satisfeito com a compra.,2024-04-13
705,26,96,1252,5,"Produto excelente, chegou antes do prazo!",2023-06-08
706,6024,178,103,5,"Produto excelente, chegou antes do prazo!",2024-12-14
707,2673,24,1723,4,Muito satisfeito com a compra.,2023-03-20
708,10024,140,2752,5,Muito satisfeito com a compra.,2024-03-08
709,5387,57,2547,2,Veio diferente do anunciado.,2024-03-30
710,4744,188,767,3,,2023-07-31
711,222,75,2604,4,"Produto excelente, chegou antes do prazo!",2024-05-19
712,7505,85,1377,4,"Qualidade ótima, recomendo.",2024-08-13
713,6353,195,470,4,"Qualidade ótima, recomendo.",2024-01-22
714,13684,63,2224,5,Muito satisfeito com a compra.,2024-07-05
715,12873,162,941,1,Veio diferente do anunciado.,2024-09-01
716,10108,19,2055,4,"Qualidade ótima, recomendo.",2023-08-23
717,8327,193,2427,5,,2024-09-14
718,642,12,118,4,"Qualidade ótima, recomendo.",2023-12-16
719,9961,130,1762,2,"Não recomendo, péssima experiência.",2023-05-01
720,10607,43,1725,5,Muito satisfeito com a compra.,2023-12-19
721,2188,33,696,4,Superou minhas expectativas!,2024-09-18
722,11243,194,2618,4,Superou minhas expectativas!,2024-07-26
723,4507,107,731,5,Entrega rápida e produto conforme descrito.,2024-04-22
724,13607,76,1687,5,"Qualidade ótima, recomendo.",2024-05-04
725,3584,181,947,3,,2023-07-06
726,2627,145,1776,5,Muito satisfeito com a compra.,2024-07-11
727,13857,128,1082,4,Entrega rápida e produto conforme descrito.,2023-08-04
728,6610,88,988,5,"Qualidade ótima, recomendo.",2023-11-15
729,13504,41,28,4,Superou minhas expectativas!,2023-07-16
730,5905,54,897,1,"Não recomendo, péssima experiência.",2024-01-28
731,7380,67,1211,2,Demorou muito para chegar.,2023-03-23
732,1872,187,512,4,Muito satisfeito com a compra.,2024-12-10
733,12332,112,1018,4,Entrega rápida e produto conforme descrito.,2024-06-20
734,5590,161,2078,1,Demorou muito para chegar.,2023-10-25
735,524,196,344,5,"Produto excelente, chegou antes do prazo!",2023-12-27
736,6901,38,2463,5,"Produto excelente, chegou antes do prazo!",2023-05-16
737,7159,125,1719,5,"Produto excelente, chegou antes do prazo!",2024-12-05
738,7455,168,102,5,Muito satisfeito com a compra.,2024-09-28
739,7216,30,1820,4,Muito satisfeito com a compra.,2023-11-01
740,6082,40,1020,2,Qualidade abaixo do esperado.,2023-05-16
741,8361,96,2929,4,Superou minhas expectativas!,2024-05-03
742,8425,166,787,4,,2023-07-14
743,128,182,520,5,,2023-10-18
744,1039,119,2158,4,Superou minhas expectativas!,2024-03-27
745,10372,111,2618,4,"Produto excelente, chegou antes do prazo!",2024-09-21
746,6619,69,207,4,Entrega rápida e produto conforme descrito.,2023-07-29
747,9851,84,941,2,Veio diferente do anunciado.,2023-06-11
748,7240,95,2088,1,Qualidade abaixo do esperado.,2024-01-19
749,13238,124,2131,3,"Entrega no prazo, produto regular.",2024-04-26
750,1034,74,8,3,"Nada de especial, mas funciona.",2024-09-02
751,1053,29,2481,4,,2023-07-20
752,12307,79,1870,3,"Produto ok, dentro do esperado.",2023-02-03
753,9241,21,827,5,Muito satisfeito com a compra.,2023-05-07
754,5638,100,1166,1,Produto veio com defeito.,2024-10-14
755,6987,196,2197,4,"Qualidade ótima, recomendo.",2024-11-20
756,5005,57,2259,4,Muito satisfeito com a compra.,2024-08-26
757,1472,133,2535,3,"Nada de especial, mas funciona.",2023-10-31
758,4333,26,1002,4,,2024-12-16
759,8657,127,2313,4,"Produto excelente, chegou antes do prazo!",2023-12-24
760,1827,95,845,1,,2024-10-09
761,6462,133,1898,4,Entrega rápida e produto conforme descrito.,2023-07-06
762,7755,88,2944,4,Superou minhas expectativas!,2024-09-28
763,929,69,1866,5,Superou minhas expectativas!,2023-11-23
764,13352,103,672,2,Produto veio com defeito.,2023-09-11
765,3182,38,1034,5,"Produto excelente, chegou antes do prazo!",2024-06-21
766,8430,86,2282,5,,2024-05-14
767,55,163,2596,5,Entrega rápida e produto conforme descrito.,2023-10-13
768,11587,192,2091,5,Superou minhas expectativas!,2023-01-30
769,7039,187,1183,2,,2023-05-11
770,3681,135,1506,4,"Produto excelente, chegou antes do prazo!",2024-01-22
771,545,169,2582,3,"Produto ok, dentro do esperado.",2023-06-30
772,6054,183,397,4,"Qualidade ótima, recomendo.",2023-12-18
773,11596,37,530,2,,2024-08-11
774,4328,14,2723,5,"Produto excelente, chegou antes do prazo!",2023-12-10
775,11144,65,520,4,"Produto excelente, chegou antes do prazo!",2024-12-25
776,5670,6,344,5,Superou minhas expectativas!,2024-04-21
777,1055,164,1918,4,"Qualidade ótima, recomendo.",2023-05-16
778,2960,195,431,5,Muito satisfeito com a compra.,2024-08-03
779,3113,46,68,5,Muito satisfeito com a compra.,2023-10-23
780,1289,71,980,5,Superou minhas expectativas!,2023-11-25
