id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status
497,13919,2035,cobrança,2024-05-18,2024-05-23,resolvido
498,4021,1115,atraso,2023-11-15,,aberto
499,8643,303,dúvida,2024-04-26,,escalado
500,8719,465,cobrança,2023-04-26,2023-04-28,resolvido
501,7968,888,troca,2024-02-17,,escalado
502,8599,434,dúvida,2023-10-27,,aberto
503,10353,759,dúvida,2023-04-06,2023-04-07,resolvido
504,2352,2018,atraso,2023-07-28,2023-08-02,resolvido
505,8595,1667,troca,2024-02-10,2024-02-14,resolvido
506,4845,2331,troca,2023-08-16,2023-08-21,resolvido
507,11550,2898,cobrança,2023-12-12,2023-12-19,resolvido
508,14092,2514,atraso,2024-12-05,,aberto
509,1951,2308,cobrança,2024-03-13,2024-03-20,resolvido
510,7416,154,defeito,2023-12-15,2023-12-21,resolvido
511,12405,2459,defeito,2024-05-23,2024-06-01,resolvido
512,2805,1638,cobrança,2023-04-29,2023-05-04,resolvido
513,13886,4,atraso,2024-01-19,,escalado
514,11980,241,troca,2024-07-18,2024-07-27,resolvido
515,14910,1642,dúvida,2024-11-23,2024-12-03,resolvido
516,5697,2350,troca,2024-12-23,2024-12-25,resolvido
517,2253,2620,dúvida,2023-06-11,2023-06-12,resolvido
518,4082,2095,cobrança,2023-12-26,,escalado
519,5992,75,cobrança,2024-11-21,,aberto
520,5304,2308,dúvida,2023-06-06,,aberto
521,6552,1174,defeito,2023-12-01,2023-12-03,resolvido
522,3994,2202,cobrança,2023-12-02,2023-12-06,resolvido
523,11559,2406,atraso,2023-05-07,2023-05-16,resolvido
524,3319,1646,defeito,2024-04-24,,escalado
525,11896,1285,troca,2024-05-17,,aberto
526,12155,356,atraso,2024-08-03,,aberto
527,4218,890,troca,2023-11-13,2023-11-14,resolvido
528,12305,2529,troca,2023-10-13,2023-10-20,resolvido
529,4619,1067,atraso,2024-09-23,,aberto
530,2666,1049,defeito,2024-05-25,,aberto
531,9184,2493,troca,2023-12-03,,aberto
532,9880,1070,troca,2024-08-14,,escalado
533,2077,1754,cobrança,2023-06-25,,aberto
534,9330,1068,dúvida,2023-11-24,,escalado
535,13071,2766,troca,2023-07-23,,aberto
536,14798,537,defeito,2024-11-21,2024-11-29,resolvido
537,8028,1429,atraso,2024-01-13,,escalado
538,12718,1567,defeito,2024-07-19,,escalado
539,9045,2460,troca,2023-04-06,,aberto
540,5377,1972,defeito,2024-08-13,2024-08-15,resolvido
541,7127,478,cobrança,2023-12-13,2023-12-14,resolvido
542,13211,598,dúvida,2023-06-22,,aberto
543,11192,1062,dúvida,2023-12-21,2023-12-30,resolvido
544,779,984,troca,2024-05-05,2024-05-06,resolvido
545,6161,973,defeito,2024-09-09,,escalado
546,1336,2541,atraso,2024-08-18,,aberto
547,11904,997,troca,2024-07-10,2024-07-11,resolvido
548,3088,2674,atraso,2023-07-01,2023-07-20,resolvido
549,6357,694,troca,2024-12-11,,aberto
550,10548,555,atraso,2023-12-07,2023-12-18,resolvido
551,275,806,defeito,2023-03-18,,aberto
552,11928,1539,defeito,2023-12-31,2024-01-04,resolvido
553,11713,994,cobrança,2024-08-19,,escalado
554,1232,1368,defeito,2024-09-27,,aberto
555,9866,643,cobrança,2023-06-28,,escalado
556,5716,1006,cobrança,2024-05-22,,aberto
557,3712,2409,troca,2024-07-30,,escalado
558,2142,1405,atraso,2024-12-19,2024-12-31,resolvido
559,4321,868,troca,2024-04-29,2024-05-08,resolvido
560,12731,2066,dúvida,2024-12-06,,escalado
561,14749,2061,atraso,2023-09-20,2023-10-06,resolvido
562,2670,1262,dúvida,2024-08-24,,aberto
563,2332,1441,troca,2023-12-06,2023-12-15,resolvido
564,12480,477,defeito,2023-05-18,,escalado
565,743,786,cobrança,2023-01-19,2023-01-25,resolvido
566,8587,2067,cobrança,2024-12-03,,escalado
567,10207,1359,dúvida,2023-01-13,2023-01-15,resolvido
568,14898,2682,dúvida,2024-09-04,,escalado
569,1037,2452,atraso,2024-08-30,,aberto
570,14834,1871,troca,2024-12-21,2024-12-28,resolvido
571,14043,769,atraso,2024-05-23,2024-06-10,resolvido
572,5673,139,dúvida,2023-09-21,,aberto
573,10715,21,defeito,2023-12-21,,escalado
574,7586,1209,atraso,2023-11-17,2023-11-25,resolvido
575,7738,1575,dúvida,2024-11-25,2024-12-01,resolvido
576,5613,1472,cobrança,2024-07-22,2024-07-28,resolvido
577,9524,1107,atraso,2024-05-28,2024-06-11,resolvido
578,7257,2139,atraso,2024-05-25,2024-05-30,resolvido
579,10533,2824,atraso,2023-06-07,2023-06-17,resolvido
580,2784,685,atraso,2023-05-24,,aberto
581,14434,1680,dúvida,2024-11-30,,escalado
582,6601,573,defeito,2024-03-27,,aberto
583,14997,2620,cobrança,2024-10-25,,aberto
584,8164,1907,dúvida,2023-09-18,2023-09-21,resolvido
585,2756,1752,dúvida,2024-12-31,2025-01-09,resolvido
586,13002,2786,atraso,2023-07-03,2023-07-16,resolvido
587,1645,1297,atraso,2024-08-07,2024-08-18,resolvido
588,10227,1342,atraso,2024-02-26,,aberto
589,1226,2999,defeito,2024-02-01,2024-02-02,resolvido
590,6422,2265,troca,2024-12-17,2024-12-23,resolvido
591,9412,344,dúvida,2023-09-24,,escalado
592,1213,2254,atraso,2023-09-22,,escalado
593,9216,2669,atraso,2024-05-22,2024-06-02,resolvido
594,12621,113,defeito,2024-08-07,2024-08-15,resolvido
595,6175,1910,dúvida,2023-11-03,2023-11-11,resolvido
596,10358,1351,troca,2023-01-25,,escalado
597,2742,196,cobrança,2024-10-26,,aberto
598,6579,1341,dúvida,2023-06-12,2023-06-17,resolvido
599,10687,1543,dúvida,2024-09-27,2024-10-01,resolvido
600,12396,786,atraso,2024-09-22,2024-10-01,resolvido
601,11007,640,atraso,2023-03-14,,escalado
602,5633,1610,troca,2024-03-12,,escalado
603,10616,2260,cobrança,2024-10-18,2024-10-19,resolvido
604,6180,1213,atraso,2023-07-06,,escalado
605,11991,2274,atraso,2023-11-21,2023-12-02,resolvido
606,8512,2787,atraso,2024-03-19,,aberto
607,5206,967,dúvida,2023-09-23,,aberto
608,6631,2075,cobrança,2024-12-19,,escalado
609,14992,1210,dúvida,2024-07-22,,aberto
610,14829,780,troca,2023-08-20,,aberto
611,700,2362,dúvida,2023-06-10,2023-06-11,resolvido
612,9144,1909,troca,2024-01-16,,aberto
613,2198,988,atraso,2024-07-21,,aberto
614,3535,705,troca,2024-09-16,,aberto
615,2057,1560,atraso,2024-11-01,,aberto
616,6011,2640,dúvida,2023-11-07,2023-11-12,resolvido
617,12198,370,defeito,2023-09-25,2023-09-26,resolvido
618,2252,1925,atraso,2023-06-26,2023-07-14,resolvido
619,1606,481,atraso,2024-01-11,2024-01-18,resolvido
620,8474,512,defeito,2023-05-01,2023-05-09,resolvido
621,9944,1990,atraso,2023-11-20,2023-12-04,resolvido
622,3760,131,defeito,2024-09-21,2024-09-26,resolvido
623,13385,187,cobrança,2023-02-27,,aberto
624,4102,1606,cobrança,2024-09-16,,aberto
625,14648,1939,dúvida,2024-07-14,2024-07-15,resolvido
626,13489,65,atraso,2024-07-22,2024-08-10,resolvido
627,6421,643,atraso,2023-03-05,,aberto
628,7730,335,dúvida,2023-12-01,,aberto
629,1096,938,cobrança,2024-05-06,2024-05-16,resolvido
630,9901,2442,dúvida,2023-11-22,,escalado
631,12564,1054,dúvida,2023-07-08,,escalado
632,5457,1705,defeito,2024-12-31,,escalado
633,2746,230,atraso,2023-11-30,,aberto
634,9840,1129,cobrança,2024-12-28,2025-01-03,resolvido
635,10146,2631,dúvida,2024-12-31,,escalado
636,3175,1020,atraso,2023-06-05,2023-06-10,resolvido
637,634,1605,troca,2024-06-15,,escalado
638,5339,1086,dúvida,2024-06-06,2024-06-11,resolvido
639,4427,530,atraso,2024-01-08,2024-01-20,resolvido
640,7188,137,cobrança,2024-12-23,,aberto
641,7463,2580,atraso,2024-05-20,2024-06-01,resolvido
642,3886,1419,dúvida,2024-06-20,,aberto
643,5728,357,defeito,2023-08-19,,escalado
644,10859,2961,dúvida,2024-09-25,,escalado
645,1906,2014,troca,2024-12-08,2024-12-11,resolvido
646,5632,2522,cobrança,2023-07-01,2023-07-10,resolvido
647,8107,200,troca,2023-02-08,,escalado
648,11932,1142,atraso,2023-10-04,,escalado
649,11739,552,troca,2024-12-26,,escalado
650,3583,2415,atraso,2023-02-22,,escalado
651,759,1575,dúvida,2023-11-06,2023-11-16,resolvido
652,6037,1543,atraso,2024-11-17,2024-12-04,resolvido
653,4004,2059,dúvida,2023-04-02,2023-04-05,resolvido
654,7458,2862,cobrança,2023-11-04,,escalado
655,4365,2800,dúvida,2023-05-16,2023-05-24,resolvido
656,7298,654,atraso,2023-11-12,,aberto
657,14635,352,dúvida,2023-09-26,2023-10-05,resolvido
658,9190,1940,atraso,2023-12-12,2023-12-18,resolvido
659,161,1974,atraso,2023-10-28,,escalado
660,10693,2701,defeito,2023-04-23,,escalado
661,6018,304,atraso,2024-07-24,2024-07-30,resolvido
662,4485,1314,atraso,2024-09-02,2024-09-17,resolvido
663,11001,892,atraso,2023-12-04,2023-12-10,resolvido
664,10656,2834,troca,2023-11-15,,escalado
665,11950,708,cobrança,2023-03-17,2023-03-22,resolvido
666,887,2684,dúvida,2024-11-07,2024-11-13,resolvido
667,11673,914,atraso,2023-09-17,2023-10-02,resolvido
668,7487,323,cobrança,2023-12-21,2023-12-29,resolvido
669,7505,1377,defeito,2024-08-15,2024-08-24,resolvido
670,3624,1114,troca,2023-12-14,2023-12-19,resolvido
671,10092,998,dúvida,2023-07-30,,escalado
672,12697,1634,defeito,2024-04-05,2024-04-08,resolvido
673,3351,1333,dúvida,2024-12-07,,escalado
674,12565,1271,troca,2023-12-10,,escalado
675,320,543,defeito,2023-12-03,2023-12-12,resolvido
676,7359,2371,troca,2023-12-27,,escalado
677,11878,2236,atraso,2024-09-20,2024-09-27,resolvido
678,13648,1869,atraso,2023-08-21,,escalado
679,8094,2115,defeito,2024-01-12,2024-01-22,resolvido
680,10174,1100,troca,2023-10-19,,escalado
681,10686,579,troca,2024-01-05,,aberto
682,1500,2725,atraso,2024-10-25,2024-11-14,resolvido
683,3769,1793,atraso,2023-05-06,2023-05-19,resolvido
684,14601,649,atraso,2024-06-06,2024-06-15,resolvido
685,1038,838,atraso,2023-04-06,2023-04-25,resolvido
686,14258,640,dúvida,2023-12-22,2023-12-30,resolvido
687,3165,2690,cobrança,2023-02-04,,aberto
688,12798,278,dúvida,2024-12-06,2024-12-07,resolvido
689,990,2646,troca,2024-05-10,,escalado
690,5877,1942,troca,2024-02-24,2024-03-01,resolvido
691,769,2657,dúvida,2023-11-20,,aberto
692,4625,902,troca,2023-12-10,,escalado
693,479,2975,atraso,2023-10-12,,escalado
694,8859,1849,cobrança,2023-07-05,2023-07-10,resolvido
695,13375,1267,dúvida,2024-09-26,,escalado
696,14177,2017,atraso,2024-08-02,,escalado
697,8535,1805,troca,2024-10-05,2024-10-10,resolvido
698,5170,1559,troca,2024-04-06,,aberto
699,813,1259,troca,2024-04-20,,escalado
700,131,813,dúvida,2023-08-31,2023-09-10,resolvido
701,874,1436,dúvida,2023-12-03,,escalado
702,10976,1232,atraso,2023-12-10,,escalado
703,10797,565,defeito,2023-06-27,2023-06-30,resolvido
704,8122,492,defeito,2024-12-31,2025-01-09,resolvido
705,6941,2205,defeito,2024-02-01,2024-02-05,resolvido
706,2425,1962,atraso,2024-05-22,,escalado
707,7242,2012,dúvida,2024-09-07,,aberto
708,12223,1209,defeito,2024-10-08,2024-10-16,resolvido
709,11107,537,cobrança,2023-09-04,,escalado
710,5765,2485,defeito,2024-06-21,2024-06-23,resolvido
711,9471,866,defeito,2023-04-16,,aberto
712,12583,2256,defeito,2023-07-18,2023-07-21,resolvido
713,9970,1647,cobrança,2024-01-23,2024-01-25,resolvido
714,6184,2527,dúvida,2024-08-13,2024-08-16,resolvido
715,8005,515,dúvida,2024-02-19,,aberto
716,10777,1710,troca,2023-05-02,,aberto
717,10499,2623,defeito,2024-08-04,,escalado
718,4050,2105,troca,2023-09-24,2023-09-30,resolvido
719,8218,437,troca,2023-06-02,,aberto
720,11866,2088,troca,2023-05-30,,escalado
721,13501,2390,troca,2023-02-21,,escalado
722,5554,1936,troca,2024-05-17,,escalado
723,7528,2656,dúvida,2023-11-05,2023-11-06,resolvido
724,6534,1049,cobrança,2023-06-07,2023-06-14,resolvido
725,10584,2731,troca,2024-04-06,2024-04-15,resolvido
726,1130,60,atraso,2024-01-13,,escalado
727,9335,2137,cobrança,2024-07-30,,escalado
728,5468,117,troca,2023-05-19,,escalado
729,7547,1677,dúvida,2024-12-14,,aberto
730,7000,447,defeito,2024-08-27,,escalado
731,6413,805,dúvida,2023-08-28,,escalado
732,9111,2645,dúvida,2023-10-05,2023-10-12,resolvido
733,291,2115,atraso,2023-05-28,2023-06-13,resolvido
734,14762,777,dúvida,2023-09-22,,escalado
735,9435,226,troca,2024-05-19,2024-05-20,resolvido
736,10539,485,cobrança,2023-08-03,2023-08-08,resolvido
737,3295,914,dúvida,2023-04-25,,escalado
738,1758,331,defeito,2024-12-11,2024-12-12,resolvido
739,4038,1269,cobrança,2023-05-01,,escalado
740,5626,1378,troca,2024-08-16,,escalado
741,14622,982,troca,2023-06-15,2023-06-16,resolvido
742,9588,866,dúvida,2023-12-19,2023-12-20,resolvido
743,5990,2526,troca,2023-07-17,,escalado
744,9245,310,troca,2024-06-06,2024-06-09,resolvido
745,4825,2203,atraso,2024-03-25,2024-04-12,resolvido
746,11191,1208,dúvida,2023-03-06,,escalado
747,11527,987,dúvida,2023-09-02,2023-09-08,resolvido
748,12678,941,troca,2024-10-18,2024-10-20,resolvido
749,13314,2856,defeito,2023-12-09,,escalado
750,3779,1450,defeito,2023-02-27,2023-03-09,resolvido
751,10677,1535,dúvida,2023-09-21,,aberto
752,4963,2059,defeito,2024-07-29,2024-07-31,resolvido
753,10785,2507,defeito,2024-12-27,2025-01-01,resolvido
754,7409,1714,cobrança,2023-04-28,2023-05-08,resolvido
755,4159,1977,cobrança,2023-03-21,,escalado
756,13719,293,defeito,2023-01-06,2023-01-10,resolvido
757,14120,1290,atraso,2023-12-21,2024-01-07,resolvido
758,6562,1721,atraso,2023-12-24,2024-01-05,resolvido
759,3898,304,atraso,2024-02-03,,aberto
760,8756,2468,cobrança,2023-09-25,2023-09-28,resolvido
761,2511,430,defeito,2024-08-05,,escalado
762,1759,1280,cobrança,2023-03-27,2023-03-31,resolvido
763,3187,733,defeito,2023-03-18,2023-03-20,resolvido
764,4774,1805,defeito,2023-09-20,2023-09-25,resolvido
765,14348,2668,cobrança,2024-03-11,2024-03-21,resolvido
766,1007,1065,defeito,2023-03-07,2023-03-11,resolvido
767,14927,288,defeito,2023-09-24,2023-09-26,resolvido
768,11604,912,dúvida,2023-11-20,2023-11-22,resolvido
769,11062,1904,atraso,2024-11-07,2024-11-13,resolvido
770,2194,1411,defeito,2023-11-29,,escalado
771,12017,2503,atraso,2024-02-02,,aberto
772,10283,2354,atraso,2023-04-14,2023-05-01,resolvido
773,4566,470,atraso,2023-08-01,,aberto
774,14173,1316,dúvida,2024-04-05,2024-04-13,resolvido
775,3304,2337,dúvida,2024-06-12,,aberto
776,2870,1923,defeito,2024-04-15,2024-04-22,resolvido
777,11867,2655,defeito,2024-12-10,,aberto
778,4756,2304,troca,2024-09-29,2024-10-05,resolvido
779,12172,1822,dúvida,2023-12-08,,aberto
780,2865,1896,atraso,2023-01-29,,escalado
781,4646,2619,atraso,2024-09-01,2024-09-06,resolvido
782,6962,2160,defeito,2023-05-16,2023-05-26,resolvido
783,1502,391,dúvida,2023-02-09,,escalado
784,7478,2992,defeito,2023-04-10,,aberto
785,5999,90,troca,2023-10-24,2023-11-02,resolvido
786,630,2224,defeito,2023-08-14,,escalado
787,8050,2765,atraso,2024-04-21,2024-05-08,resolvido
788,5855,733,cobrança,2024-04-19,2024-04-26,resolvido
789,6707,34,dúvida,2023-12-06,2023-12-14,resolvido
790,8995,1883,cobrança,2024-01-25,,aberto
791,6112,2775,cobrança,2024-07-15,2024-07-19,resolvido
792,14053,1150,troca,2023-05-10,2023-05-20,resolvido
793,6039,1818,cobrança,2023-08-07,2023-08-12,resolvido
794,9319,265,troca,2023-04-11,2023-04-19,resolvido
795,13812,2051,dúvida,2023-11-08,,aberto
796,5482,2300,troca,2024-04-26,2024-05-03,resolvido
797,7263,821,dúvida,2023-10-22,2023-10-25,resolvido
798,10681,2854,troca,2023-07-20,2023-07-26,resolvido
799,6390,2897,dúvida,2024-05-28,,aberto
800,8725,799,defeito,2023-04-30,2023-05-06,resolvido
801,11806,561,defeito,2023-12-25,,aberto
802,7831,1539,troca,2023-08-14,2023-08-19,resolvido
803,11053,1046,atraso,2024-11-30,2024-12-06,resolvido
804,8277,304,dúvida,2023-07-15,,aberto
805,9367,293,dúvida,2024-05-12,,escalado
806,3223,2527,dúvida,2023-12-26,,aberto
807,13623,1804,dúvida,2023-10-19,2023-10-21,resolvido
808,4953,901,atraso,2024-11-20,,aberto
809,7558,2890,defeito,2023-09-21,2023-09-22,resolvido
810,504,928,defeito,2023-11-24,2023-12-04,resolvido
811,3965,2694,troca,2024-04-23,2024-04-24,resolvido
812,497,659,atraso,2024-03-04,2024-03-09,resolvido
813,8044,1154,defeito,2023-12-13,2023-12-16,resolvido
814,2762,2501,dúvida,2024-11-20,,escalado
815,3474,1640,cobrança,2024-12-10,2024-12-16,resolvido
816,8048,1967,atraso,2024-12-31,2025-01-06,resolvido
817,15000,2362,troca,2024-12-31,2025-01-05,resolvido
818,11353,110,dúvida,2024-12-27,2024-12-30,resolvido
819,2308,1627,atraso,2024-03-01,,aberto
820,14883,976,cobrança,2023-10-12,2023-10-21,resolvido
821,5938,1265,cobrança,2023-10-02,2023-10-10,resolvido
822,3549,2362,cobrança,2024-01-05,2024-01-09,resolvido
823,14226,1377,cobrança,2024-10-14,2024-10-20,resolvido
824,91,534,dúvida,2023-08-30,,escalado
825,2430,133,dúvida,2024-08-13,,aberto
826,7694,891,defeito,2023-03-04,2023-03-12,resolvido
827,11345,2324,atraso,2023-11-12,2023-11-22,resolvido
828,13296,1358,defeito,2023-11-20,2023-11-25,resolvido
829,6751,2924,atraso,2023-12-03,,aberto
830,13933,2507,atraso,2024-12-23,,aberto
831,481,1306,cobrança,2024-04-08,2024-04-15,resolvido
832,8331,1651,dúvida,2023-06-23,,escalado
833,10357,1399,cobrança,2023-12-01,2023-12-11,resolvido
834,3441,914,troca,2023-09-27,2023-10-02,resolvido
835,13502,891,troca,2023-04-21,,escalado
836,598,2412,troca,2024-08-03,2024-08-05,resolvido
837,11434,556,atraso,2023-02-16,2023-02-24,resolvido
838,4650,2773,atraso,2024-04-20,2024-04-25,resolvido
839,9160,1605,atraso,2024-09-05,,aberto
840,3164,2346,dúvida,2024-02-12,2024-02-16,resolvido
841,1051,2015,troca,2023-10-29,2023-10-30,resolvido
842,3666,1569,dúvida,2024-05-31,2024-06-02,resolvido
843,4500,1370,cobrança,2023-10-26,,escalado
844,12941,1685,troca,2023-08-26,2023-08-31,resolvido
845,2271,2925,cobrança,2023-05-11,2023-05-13,resolvido
846,11743,2851,cobrança,2023-11-18,,escalado
847,8502,2570,cobrança,2024-12-12,,aberto
848,650,2473,atraso,2024-10-11,,aberto
849,5629,792,cobrança,2024-09-04,2024-09-14,resolvido
850,12494,2039,troca,2023-06-27,2023-07-07,resolvido
851,11820,2535,dúvida,2024-01-22,,aberto
852,11661,2990,defeito,2024-06-09,2024-06-19,resolvido
853,1629,1054,atraso,2024-10-12,,aberto
854,2151,1311,cobrança,2024-02-29,,escalado
855,5055,2825,troca,2023-12-03,2023-12-08,resolvido
856,5127,420,atraso,2024-06-14,2024-07-04,resolvido
857,11853,1380,defeito,2023-06-05,2023-06-14,resolvido
858,9297,734,cobrança,2023-11-27,2023-12-04,resolvido
859,12046,863,dúvida,2024-10-29,,aberto
860,4029,380,atraso,2023-10-18,2023-11-05,resolvido
861,8668,1582,troca,2023-09-03,2023-09-08,resolvido
862,7156,2910,troca,2023-08-23,2023-09-02,resolvido
863,9429,2461,dúvida,2023-12-17,2023-12-27,resolvido
864,12158,2088,dúvida,2024-08-29,,aberto
865,12541,1950,cobrança,2023-12-07,,aberto
866,581,1154,atraso,2024-12-09,,escalado
867,9422,1005,dúvida,2024-01-18,2024-01-23,resolvido
868,8316,1351,troca,2024-12-19,,aberto
869,3982,2516,atraso,2024-03-11,,escalado
870,9257,1742,troca,2023-02-28,2023-03-04,resolvido
871,6768,1104,dúvida,2024-08-03,,escalado
872,2877,797,atraso,2023-08-30,2023-09-14,resolvido
873,12521,1508,defeito,2023-10-22,2023-10-31,resolvido
874,9298,1537,atraso,2023-08-05,,aberto
875,9705,1793,defeito,2023-12-06,2023-12-16,resolvido
876,38,2633,dúvida,2023-05-19,2023-05-21,resolvido
877,3927,725,dúvida,2024-10-30,,aberto
878,11481,1985,troca,2023-04-21,2023-04-24,resolvido
879,3356,2021,cobrança,2023-12-23,2024-01-01,resolvido
880,12888,2156,dúvida,2023-11-16,2023-11-23,resolvido
881,9436,1163,troca,2024-05-16,2024-05-23,resolvido
882,1687,99,troca,2024-12-05,,escalado
883,7990,706,atraso,2023-01-15,2023-01-30,resolvido
884,8768,2678,defeito,2024-06-17,2024-06-18,resolvido
885,11992,641,atraso,2023-11-29,,aberto
886,4718,1318,atraso,2023-12-17,2023-12-27,resolvido
887,583,1879,troca,2023-11-28,2023-12-08,resolvido
888,3684,2909,atraso,2023-07-07,2023-07-19,resolvido
889,14582,2945,atraso,2023-05-02,,escalado
890,4831,1045,defeito,2023-10-16,,escalado
891,10424,1273,troca,2023-10-02,,aberto
892,10324,2654,dúvida,2023-12-25,2023-12-30,resolvido
893,672,2986,defeito,2023-12-04,2023-12-13,resolvido
894,374,2386,troca,2024-01-22,2024-01-25,resolvido
895,6050,300,defeito,2024-08-21,2024-08-22,resolvido
896,10552,1630,atraso,2023-11-03,2023-11-17,resolvido
897,14449,635,atraso,2024-05-28,2024-06-02,resolvido
898,12074,1134,dúvida,2023-04-27,,aberto
899,2527,1436,dúvida,2024-10-24,2024-10-31,resolvido
900,4337,2188,troca,2024-02-03,2024-02-06,resolvido
901,2005,342,dúvida,2024-06-21,,escalado
902,513,2457,cobrança,2024-04-11,,escalado
903,4464,781,dúvida,2023-11-24,2023-12-04,resolvido
904,6152,2288,atraso,2023-08-05,2023-08-16,resolvido
905,393,1436,atraso,2023-11-30,2023-12-12,resolvido
906,8732,2090,dúvida,2024-12-04,2024-12-13,resolvido
907,12662,44,troca,2023-06-23,,aberto
908,6741,324,atraso,2024-09-13,,aberto
909,7734,2479,troca,2023-06-21,2023-06-28,resolvido
910,9253,2418,atraso,2024-05-18,2024-05-27,resolvido
911,5892,873,atraso,2024-05-08,,escalado
912,3438,1365,dúvida,2023-12-01,2023-12-07,resolvido
913,11837,1770,atraso,2023-12-19,2024-01-05,resolvido
914,11312,2293,defeito,2023-11-13,2023-11-14,resolvido
915,4170,854,atraso,2023-11-12,2023-11-24,resolvido
916,12566,705,defeito,2023-11-29,,escalado
917,3499,501,atraso,2024-01-26,2024-02-11,resolvido
918,10412,2722,dúvida,2023-07-15,,aberto
919,3225,456,troca,2023-08-21,2023-08-30,resolvido
920,4532,2385,atraso,2024-08-14,2024-08-22,resolvido
921,14845,2790,cobrança,2023-04-02,2023-04-08,resolvido
922,6245,1383,atraso,2023-08-08,2023-08-15,resolvido
923,764,1232,cobrança,2023-06-09,2023-06-18,resolvido
924,3141,2638,atraso,2024-04-26,2024-05-12,resolvido
925,12846,125,defeito,2024-09-11,,escalado
926,8390,761,troca,2023-12-05,2023-12-15,resolvido
927,13155,783,dúvida,2023-12-01,2023-12-10,resolvido
928,4247,2312,atraso,2023-12-19,2023-12-24,resolvido
